,Rk,Name,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G.1,GS,SV,IP,H.1,HR.1,BB.1,SO,Date
371,372,Brian Sanches\sanchbr01,Kansas City Royals,HOU,34,1.3,7,182.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.091,0.091,0.091,0.182,13.0,7.0,3.75,1.409,195.0,2.0,0.0,235.0,209.0,36.0,122.0,204.0,2013
372,373,Atahualpa Severino\severat01,Kansas City Royals,WSN,28,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,2013
373,374,Nate Spears\spearna01,Cleveland Indians,BOS,28,-0.3,2,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2013
374,375,Willie Collazo\collawi01,Toronto Blue Jays,TOR,33,,5,,,,,,,,,,,,,,,,,,,,,,,,,2013
375,376,Brad Davis\davisbr03,Detroit Tigers,DET,30,0.4,2,,,,,,,,,,,,,,,,,,,,,,,,,2013
376,377,Dusty Hughes\hughedu01,Atlanta Braves,ATL,31,0.3,3,,,,,,,,,,,,,,,,,,,,,,,,,2013
377,378,Zach Kroenke\kroenza01,Milwaukee Brewers,ARI,29,-0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,2013
378,379,Trent Oeltjen\oeltjtr01,Los Angeles Angels of Anaheim,LAD,30,-0.3,3,,,,,,,,,,,,,,,,,,,,,,,,,2013
379,380,David Purcey\purceda01,Chicago White Sox,PHI,31,0.0,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,5.38,1.555,87.0,21.0,1.0,180.2,180.0,20.0,101.0,151.0,2013
380,381,JB Shuck\shuckja01,Los Angeles Angels of Anaheim,HOU,26,0.0,1,37.0,81.0,9.0,22.0,0.0,3.0,2.0,11.0,0.272,0.359,0.321,0.68,,,,,,,,,,,,,2013
381,382,Justin Thomas\thomaju01,Oakland Athletics,NYY,29,-0.3,3,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.93,2.108,31.0,0.0,0.0,24.2,42.0,4.0,10.0,14.0,2013
382,383,Carlos Torres\torreca01,New York Mets,COL,30,0.2,3,33.0,12.0,1.0,2.0,0.0,1.0,0.0,1.0,0.16699999999999998,0.231,0.16699999999999998,0.397,6.0,6.0,5.97,1.621,44.0,6.0,0.0,95.0,102.0,9.0,52.0,77.0,2013
383,384,Neil Wagner\wagnene01,Toronto Blue Jays,SDP,29,-0.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,7.2,1.8,6.0,0.0,0.0,5.0,6.0,1.0,3.0,4.0,2013
384,385,Jeremy Affeldt\affelje01,San Francisco Giants,SFG,34,1.3,11,428.0,15.0,0.0,3.0,0.0,2.0,0.0,2.0,0.2,0.294,0.2,0.494,36.0,37.0,4.01,1.42,621.0,42.0,28.0,801.2,787.0,67.0,351.0,637.0,2013
385,386,Brian Bogusevic\bogusbr01,Chicago Cubs,HOU,29,1.6,3,252.0,547.0,66.0,124.0,11.0,46.0,20.0,59.0,0.22699999999999998,0.31,0.34600000000000003,0.6559999999999999,0.0,0.0,18.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2013
386,387,J.C. Boscan\boscajc01,Chicago Cubs,ATL,33,0.0,3,11.0,19.0,1.0,5.0,0.0,2.0,0.0,1.0,0.263,0.3,0.263,0.563,,,,,,,,,,,,,2013
387,388,Emmanuel Burriss\burriem01,Cincinnati Reds,SFG,28,-1.3,5,281.0,720.0,87.0,175.0,1.0,42.0,40.0,53.0,0.243,0.304,0.26899999999999996,0.573,,,,,,,,,,,,,2013
388,389,Lew Ford\fordle01,Baltimore Orioles,BAL,36,0.0,6,519.0,1585.0,235.0,425.0,35.0,176.0,48.0,154.0,0.268,0.345,0.39899999999999997,0.7440000000000001,,,,,,,,,,,,,2013
389,390,Eric Hacker\hackeer01,San Francisco Giants,SFG,30,0.0,3,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.6669999999999998,9.0,1.0,0.0,18.0,22.0,2.0,8.0,11.0,2013
390,391,Brendan Harris\harribr01,Los Angeles Angels of Anaheim,COL,32,-1.1,7,485.0,1587.0,194.0,412.0,29.0,158.0,5.0,126.0,0.26,0.318,0.38299999999999995,0.701,,,,,,,,,,,,,2013
391,392,Blake Lalli\lallibl01,Milwaukee Brewers,OAK,30,-0.3,1,6.0,15.0,1.0,2.0,0.0,2.0,0.0,1.0,0.133,0.188,0.133,0.321,,,,,,,,,,,,,2013
392,393,David Ross\rossda01,Boston Red Sox,ATL,36,3.3,11,658.0,1701.0,197.0,405.0,84.0,248.0,1.0,210.0,0.23800000000000002,0.324,0.444,0.769,,,,,,,,,,,,,2013
393,394,Steven Tolleson\tollest01,Chicago White Sox,BAL,29,-0.1,2,54.0,120.0,9.0,27.0,3.0,10.0,1.0,8.0,0.225,0.273,0.35,0.623,,,,,,,,,,,,,2013
394,395,Juan Abreu\abreuju01,Los Angeles Dodgers,TOR,28,0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,2013
395,396,Scott Baker\bakersc02,Chicago Cubs,MIN,31,5.8,7,11.0,25.0,1.0,3.0,0.0,0.0,0.0,0.0,0.12,0.12,0.16,0.28,63.0,48.0,4.15,1.264,163.0,159.0,0.0,958.0,987.0,123.0,224.0,770.0,2013
396,397,Billy Buckner\bucknbi02,Los Angeles Angels of Anaheim,BOS,29,-0.6,4,27.0,26.0,0.0,6.0,0.0,6.0,0.0,1.0,0.231,0.259,0.308,0.5670000000000001,6.0,11.0,6.25,1.641,36.0,21.0,0.0,138.1,173.0,24.0,54.0,103.0,2013
397,398,Luke Carlin\carlilu01,Los Angeles Angels of Anaheim,CLE,32,0.5,4,56.0,140.0,21.0,25.0,3.0,11.0,1.0,15.0,0.179,0.263,0.28600000000000003,0.5489999999999999,,,,,,,,,,,,,2013
398,399,Alberto Gonzalez\gonzaal03,Chicago Cubs,TEX,30,0.0,6,402.0,893.0,91.0,216.0,3.0,85.0,2.0,43.0,0.242,0.27899999999999997,0.317,0.596,,,,,,,,,,,,,2013
399,400,Rob Johnson\johnsro07,St. Louis Cardinals,NYM,30,-0.6,6,245.0,701.0,60.0,141.0,8.0,62.0,6.0,69.0,0.201,0.27699999999999997,0.297,0.574,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2013
400,401,Jo-Jo Reyes\reyesjo03,Los Angeles Angels of Anaheim,PIT,28,-1.0,5,45.0,63.0,4.0,9.0,0.0,2.0,0.0,4.0,0.14300000000000002,0.19399999999999998,0.175,0.369,12.0,26.0,6.05,1.6369999999999998,70.0,62.0,0.0,334.2,402.0,54.0,146.0,215.0,2013
401,402,Mitch Stetter\stettmi01,Los Angeles Angels of Anaheim,MIL,32,-0.5,5,,,,,,,,,,,,,,,,,,,,,,,,,2013
402,403,Aaron Cunningham\cunniaa01,Texas Rangers,CLE,27,-0.4,5,222.0,452.0,47.0,99.0,7.0,51.0,4.0,34.0,0.21899999999999997,0.28,0.34700000000000003,0.628,,,,,,,,,,,,,2013
403,404,Mike Hessman\hessmmi01,Cincinnati Reds,HOU,35,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,2013
404,405,Shawn Hill\hillsh01,Detroit Tigers,TOR,32,0.6,7,35.0,45.0,3.0,3.0,0.0,0.0,0.0,6.0,0.067,0.192,0.067,0.259,10.0,18.0,4.69,1.442,45.0,44.0,0.0,242.0,273.0,19.0,76.0,151.0,2013
405,406,Daniel McCutchen\mccutda01,Baltimore Orioles,PIT,30,-0.1,4,107.0,30.0,2.0,2.0,0.0,1.0,1.0,1.0,0.067,0.125,0.067,0.192,8.0,11.0,4.77,1.495,108.0,15.0,0.0,188.2,209.0,27.0,73.0,104.0,2013
406,407,Ramon Troncoso\troncra01,Chicago White Sox,LAD,30,-0.2,4,165.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.111,0.0,0.111,8.0,8.0,3.92,1.4240000000000002,175.0,0.0,6.0,197.1,213.0,17.0,68.0,141.0,2013
407,408,Bryan Anderson\anderbr05,Chicago White Sox,STL,26,-0.2,2,25.0,44.0,3.0,12.0,0.0,4.0,1.0,2.0,0.273,0.327,0.341,0.667,,,,,,,,,,,,,2013
408,409,Eric Fryer\fryerer01,Minnesota Twins,PIT,27,0.2,2,16.0,30.0,5.0,8.0,0.0,0.0,1.0,4.0,0.267,0.353,0.267,0.62,,,,,,,,,,,,,2013
409,410,Tim Wood\woodti01,Minnesota Twins,PIT,30,-0.5,3,,,,,,,,,,,,,,,,,,,,,,,,,2013
410,411,Justin Germano\germaju01,Toronto Blue Jays,CHC,30,-0.8,7,58.0,67.0,4.0,10.0,0.0,3.0,0.0,4.0,0.149,0.19699999999999998,0.179,0.376,10.0,30.0,5.27,1.419,93.0,48.0,0.0,322.2,354.0,39.0,104.0,205.0,2013
411,412,Bobby Korecky\korecbo01,Toronto Blue Jays,TOR,33,-0.1,3,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,7.3,1.784,22.0,0.0,0.0,24.2,31.0,3.0,13.0,9.0,2013
412,413,Jeff Larish\larisje01,Pittsburgh Pirates,PIT,30,-0.3,4,,,,,,,,,,,,,,,,,,,,,,,,,2013
413,414,Brandon Wood\woodbr01,Kansas City Royals,COL,28,-2.4,5,,,,,,,,,,,,,,,,,,,,,,,,,2013
414,415,Maicer Izturis\izturma01,Toronto Blue Jays,LAA,32,3.5,9,791.0,2613.0,370.0,714.0,34.0,301.0,91.0,238.0,0.273,0.337,0.381,0.718,,,,,,,,,,,,,2013
415,416,Eddy Rodriguez\rodried04,San Diego Padres,SDP,27,0.2,1,2.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0,0.2,0.429,0.8,1.229,,,,,,,,,,,,,2013
416,417,Brad Snyder\snydebr02,Arizona Diamondbacks,HOU,31,-0.1,2,20.0,36.0,2.0,6.0,0.0,5.0,0.0,1.0,0.16699999999999998,0.18899999999999997,0.19399999999999998,0.384,,,,,,,,,,,,,2013
417,418,Greg Burke\burkegr01,New York Mets,BAL,30,,1,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,4.14,1.555,48.0,0.0,0.0,45.2,48.0,4.0,23.0,33.0,2013
418,419,Mitch Maier\maiermi01,Boston Red Sox,KCR,31,1.0,6,359.0,977.0,122.0,242.0,10.0,93.0,15.0,112.0,0.248,0.327,0.344,0.6709999999999999,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2013
419,420,Carlos Maldonado\maldoca03,Washington Nationals,WSN,34,0.2,4,29.0,63.0,3.0,10.0,3.0,8.0,1.0,9.0,0.159,0.26,0.317,0.578,,,,,,,,,,,,,2013
420,421,Garrett Mock\mockga01,Arizona Diamondbacks,HOU,30,-0.1,4,,,,,,,,,,,,,,,,,,,,,,,,,2013
421,422,Luke Montz\montzlu01,Oakland Athletics,MIA,29,,1,10.0,21.0,2.0,3.0,1.0,3.0,0.0,5.0,0.14300000000000002,0.308,0.28600000000000003,0.593,,,,,,,,,,,,,2013
422,423,Blake Parker\parkebl01,Chicago Cubs,CHC,28,-0.3,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,6.0,2.5,7.0,0.0,0.0,6.0,10.0,3.0,5.0,6.0,2013
423,424,Manny Pina\pinama01,Kansas City Royals,KCR,26,-0.1,2,5.0,16.0,2.0,3.0,0.0,0.0,0.0,1.0,0.188,0.235,0.313,0.5479999999999999,,,,,,,,,,,,,2013
424,425,Will Rhymes\rhymewi01,Washington Nationals,TBR,30,0.4,3,130.0,399.0,54.0,106.0,2.0,29.0,2.0,35.0,0.266,0.32799999999999996,0.34299999999999997,0.6709999999999999,,,,,,,,,,,,,2013
425,426,Darren Ford\fordda03,Pittsburgh Pirates,SEA,27,0.2,2,,,,,,,,,,,,,,,,,,,,,,,,,2013
426,427,Luis Hernandez\hernalu01,Cleveland Indians,TEX,29,0.5,5,122.0,267.0,22.0,65.0,3.0,20.0,6.0,14.0,0.243,0.284,0.29600000000000004,0.58,,,,,,,,,,,,,2013
427,428,Josh Kroeger\kroegjo01,Atlanta Braves,ATL,30,,8,,,,,,,,,,,,,,,,,,,,,,,,,2013
428,429,David Ortiz\ortizda01,Boston Red Sox,BOS,37,9.9,16,1832.0,6539.0,1124.0,1863.0,401.0,1326.0,11.0,1011.0,0.285,0.38,0.547,0.9279999999999999,,,,,,,,,,,,,2013
429,430,Jordan Smith\smithjo06,Miami Marlins,CIN,27,-0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,2013
430,431,Chris Valaika\valaich01,Miami Marlins,CIN,27,0.3,2,33.0,63.0,6.0,17.0,1.0,2.0,0.0,3.0,0.27,0.303,0.381,0.684,,,,,,,,,,,,,2013
431,432,Kevin Kouzmanoff\kouzmke01,Miami Marlins,KCR,31,1.9,6,672.0,2478.0,265.0,633.0,85.0,361.0,6.0,123.0,0.255,0.3,0.42,0.72,,,,,,,,,,,,,2013
432,433,Joel Peralta\peraljo01,Tampa Bay Rays,TBR,37,3.0,8,87.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.25,0.25,0.5,0.75,10.0,21.0,3.94,1.14,407.0,0.0,10.0,457.0,401.0,64.0,120.0,407.0,2013
433,434,Bartolo Colon\colonba01,Oakland Athletics,OAK,40,4.1,15,41.0,90.0,1.0,10.0,0.0,5.0,0.0,0.0,0.111,0.12,0.111,0.231,171.0,122.0,4.05,1.3259999999999998,381.0,375.0,0.0,2393.1,2401.0,294.0,773.0,1833.0,2013
434,435,Oliver Perez\perezol01,Seattle Mariners,SEA,31,-0.2,10,204.0,341.0,13.0,54.0,0.0,15.0,3.0,14.0,0.158,0.19,0.161,0.35200000000000004,59.0,72.0,4.57,1.475,239.0,195.0,0.0,1141.1,1046.0,168.0,638.0,1150.0,2013
435,436,Hisashi Iwakuma\iwakuhi01,Seattle Mariners,SEA,32,2.3,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9.0,5.0,3.16,1.2770000000000001,30.0,16.0,2.0,125.1,117.0,17.0,43.0,101.0,2013
436,437,Mike Ekstrom\ekstrmi01,Oakland Athletics,COL,29,0.3,5,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.61,1.557,51.0,0.0,0.0,61.0,69.0,6.0,26.0,45.0,2013
437,438,P.J. Walters\waltepj01,Minnesota Twins,MIN,28,-1.0,4,19.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.091,0.0,0.091,4.0,5.0,6.39,1.518,32.0,16.0,0.0,112.2,127.0,24.0,44.0,82.0,2013
438,439,Edwin Maysonet\maysoed01,Chicago Cubs,MIL,31,0.0,3,76.0,136.0,16.0,36.0,2.0,11.0,1.0,8.0,0.265,0.308,0.34600000000000003,0.654,,,,,,,,,,,,,2013
439,440,Garrett Olson\olsonga01,Oakland Athletics,NYM,29,-0.1,6,11.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.16699999999999998,0.14300000000000002,0.16699999999999998,0.31,14.0,22.0,6.26,1.665,104.0,44.0,1.0,287.2,336.0,46.0,143.0,193.0,2013
440,441,Jason Pridie\pridija01,Baltimore Orioles,PHI,29,1.0,4,121.0,222.0,32.0,51.0,5.0,23.0,7.0,25.0,0.23,0.306,0.37799999999999995,0.685,,,,,,,,,,,,,2013
